instance,n,m,nb_cases,taille,pourcentage_vide_cible,pourcentage_vide_reel,nb_cases_vides,methode,temps,isOptimal,solution_path
filling_6x6_empty80_rep3.txt,6,6,36,6x6,0.8,80.56,29,heuristic,0.0005409717559814453,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty80_rep3_heuristic_solution.txt
filling_6x6_empty90_rep1.txt,6,6,36,6x6,0.9,88.89,32,heuristic,0.0002810955047607422,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty90_rep1_heuristic_solution.txt
filling_6x6_empty90_rep2.txt,6,6,36,6x6,0.9,88.89,32,heuristic,3.409385681152344e-5,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty90_rep2_heuristic_solution.txt
filling_6x6_empty90_rep3.txt,6,6,36,6x6,0.9,88.89,32,heuristic,3.1948089599609375e-5,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty90_rep3_heuristic_solution.txt
filling_7x7_empty50_rep1.txt,7,7,49,7x7,0.5,48.98,24,heuristic,0.06516098976135254,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty50_rep1_heuristic_solution.txt
filling_7x7_empty50_rep2.txt,7,7,49,7x7,0.5,48.98,24,heuristic,0.00022411346435546875,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty50_rep2_heuristic_solution.txt
filling_7x7_empty50_rep3.txt,7,7,49,7x7,0.5,48.98,24,heuristic,0.0012898445129394531,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty50_rep3_heuristic_solution.txt
filling_7x7_empty60_rep1.txt,7,7,49,7x7,0.6,59.18,29,heuristic,0.004311084747314453,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty60_rep1_heuristic_solution.txt
filling_7x7_empty60_rep2.txt,7,7,49,7x7,0.6,59.18,29,heuristic,1.1184189319610596,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty60_rep2_heuristic_solution.txt
filling_7x7_empty60_rep3.txt,7,7,49,7x7,0.6,59.18,29,heuristic,0.043744802474975586,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty60_rep3_heuristic_solution.txt
filling_7x7_empty70_rep1.txt,7,7,49,7x7,0.7,69.39,34,heuristic,0.0035779476165771484,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty70_rep1_heuristic_solution.txt
filling_7x7_empty70_rep2.txt,7,7,49,7x7,0.7,69.39,34,heuristic,0.027740001678466797,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty70_rep2_heuristic_solution.txt
filling_7x7_empty70_rep3.txt,7,7,49,7x7,0.7,69.39,34,heuristic,28.57356309890747,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty70_rep3_heuristic_solution.txt
filling_7x7_empty80_rep1.txt,7,7,49,7x7,0.8,79.59,39,heuristic,0.03782296180725098,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty80_rep1_heuristic_solution.txt
filling_7x7_empty80_rep2.txt,7,7,49,7x7,0.8,79.59,39,heuristic,0.002073049545288086,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty80_rep2_heuristic_solution.txt
filling_7x7_empty80_rep3.txt,7,7,49,7x7,0.8,79.59,39,heuristic,0.007467031478881836,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty80_rep3_heuristic_solution.txt
filling_7x7_empty90_rep1.txt,7,7,49,7x7,0.9,89.8,44,heuristic,0.01894998550415039,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_7x7_empty90_rep1_heuristic_solution.txt
